folder_name,depth,sub_links_count,image_count,video_count,sub_links,image_urls,video_urls
web_hiking,0,1,8,1,@https://leesoojeong1124.github.io/web-ai/web_hiking,"https://images.unsplash.com/photo-1682686578023-dc680e7a3aeb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1501555088652-021faa106b9b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1476611338391-6f395a0ebc7b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1463693396721-8ca0cfa2b3b5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/uploads/141148589884100082977/a816dbd7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1502126324834-38f8e02d7160?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1551632811-561732d1e306?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1476979735039-2fdea9e9e407?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxoaWtpbmd8ZW58MHwwfHx8MTc2MjczNjE5MHww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2015/10/16/1025-142621261_medium.mp4
web_horses,1,4,7,1,"@https://leesoojeong1124.github.io/web-ai/web_horses, @https://leesoojeong1124.github.io/web-ai/web_horses/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_horses/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_horses/image/image.html","https://images.unsplash.com/photo-1636014470337-fd160bee5530?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1547581849-38ba650ad0de?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1494984858525-798dd0b282f5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1482779665037-990b5b461e91?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1553284965-83fd3e82fa5a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1612225330565-f79af9f92168?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1508859459823-38ea91d8f937?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxob3JzZXN8ZW58MHwwfHx8MTc2Mjc0NTE3NXww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2021/01/14/62028-502737559_medium.mp4
web_ice_cream,1,6,4,1,"@https://leesoojeong1124.github.io/web-ai/web_ice_cream, @https://leesoojeong1124.github.io/web-ai/web_ice_cream/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_ice_cream/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_ice_cream/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_ice_cream/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_ice_cream/image/image.html","https://images.unsplash.com/photo-1593558159516-d0be2a960c52?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxpY2UlMjBjcmVhbXxlbnwwfDB8fHwxNzYyNzM0NjI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1629385744299-74b9cf013f52?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxpY2UlMjBjcmVhbXxlbnwwfDB8fHwxNzYyNzM0NjI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1629385701021-fcd568a743e8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxpY2UlMjBjcmVhbXxlbnwwfDB8fHwxNzYyNzM0NjI0fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1567206563064-6f60f40a2b57?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxpY2UlMjBjcmVhbXxlbnwwfDB8fHwxNzYyNzM0NjI0fDA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2021/10/10/91545-635675488_medium.mp4
web_islands,1,5,6,2,"@https://leesoojeong1124.github.io/web-ai/web_islands, @https://leesoojeong1124.github.io/web-ai/web_islands/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_islands/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_islands/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_islands/image/image.html","https://images.unsplash.com/photo-1520769490916-8c754d52b8e0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1504214208698-ea1916a2195a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1511966344804-3847f3b298c9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1518509562904-e7ef99cdcc86?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1518950957614-73ac0a001408?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1571270237711-931cf0af777c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxpc2xhbmRzfGVufDB8MHx8fDE3NjI3NDIzMzd8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2016/01/08/1890-151167947_medium.mp4, https://cdn.pixabay.com/video/2024/01/29/198488-907576442_medium.mp4"
web_jungles,2,7,5,3,"@https://leesoojeong1124.github.io/web-ai/web_jungles, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_jungles/section_level_2/image/image.html","https://images.unsplash.com/photo-1673044625980-7fa420a5207e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxqdW5nbGVzfGVufDB8MHx8fDE3NjI3MjY2NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1615691801538-139be56ce514?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxqdW5nbGVzfGVufDB8MHx8fDE3NjI3MjY2NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1622737989894-2f80bdd1c2a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxqdW5nbGVzfGVufDB8MHx8fDE3NjI3MjY2NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1560850508-cefe7cab70c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxqdW5nbGVzfGVufDB8MHx8fDE3NjI3MjY2NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1655786172549-bcd0ab5bd862?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxqdW5nbGVzfGVufDB8MHx8fDE3NjI3MjY2NjR8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2021/11/03/94468-643067856_medium.mp4, https://cdn.pixabay.com/video/2020/08/10/46782-449244490_medium.mp4, https://cdn.pixabay.com/video/2022/12/01/141153-777088823_medium.mp4"
web_koalas,0,1,8,3,@https://leesoojeong1124.github.io/web-ai/web_koalas,"https://images.unsplash.com/photo-1597128992168-e499610b3f54?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1459262838948-3e2de6c1ec80?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1504575958497-ccdd586c2997?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1704852149658-a183880b936b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1649503847741-82b15b1a150f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1519562990232-845beca99938?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1646375443717-2116c79d50fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1646375443947-2a2203a0edf3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxrb2FsYXN8ZW58MHwwfHx8MTc2Mjc0MTU5NXww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2022/03/05/109720-685086317_medium.mp4, https://cdn.pixabay.com/video/2024/06/20/217511_medium.mp4, https://cdn.pixabay.com/video/2022/03/05/109715-685086303_medium.mp4"
web_lakes,2,6,4,3,"@https://leesoojeong1124.github.io/web-ai/web_lakes, @https://leesoojeong1124.github.io/web-ai/web_lakes/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_lakes/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_lakes/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_lakes/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_lakes/section_level_2/image/image.html","https://images.unsplash.com/photo-1531275090635-95f0974c3073?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxsYWtlc3xlbnwwfDB8fHwxNzYyNzM0MzIwfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1596097155664-4f5c49ba1b69?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxsYWtlc3xlbnwwfDB8fHwxNzYyNzM0MzIwfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1500066210756-649d53a72901?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxsYWtlc3xlbnwwfDB8fHwxNzYyNzM0MzIwfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1493713838217-28e23b41b798?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxsYWtlc3xlbnwwfDB8fHwxNzYyNzM0MzIwfDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/07/17/10715-226624864_medium.mp4, https://cdn.pixabay.com/video/2023/05/20/163869-828669760_medium.mp4, https://cdn.pixabay.com/video/2023/10/25/186405-877993676_medium.mp4"
web_laptops,1,5,7,1,"@https://leesoojeong1124.github.io/web-ai/web_laptops, @https://leesoojeong1124.github.io/web-ai/web_laptops/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_laptops/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_laptops/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_laptops/image/image.html","https://images.unsplash.com/photo-1593642702821-c8da6771f0c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1611078489935-0cb964de46d6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1517430816045-df4b7de11d1d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1629131726692-1accd0c53ce0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1593642632823-8f785ba67e45?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1611186871348-b1ce696e52c9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxsYXB0b3BzfGVufDB8MHx8fDE3NjI3MjU5NTB8MA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2015/10/16/1028-142624363_medium.mp4
web_lions,2,6,7,3,"@https://leesoojeong1124.github.io/web-ai/web_lions, @https://leesoojeong1124.github.io/web-ai/web_lions/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_lions/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_lions/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_lions/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_lions/section_level_2/image/image.html","https://images.unsplash.com/photo-1552410260-0fd9b577afa6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1583587067350-2c49115673c9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1507088164404-020d1e905959?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1554990772-0bea55d510d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1575550959106-5a7defe28b56?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1603955389958-8ab4c2025b71?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1519739824643-238b109b10d1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxsaW9uc3xlbnwwfDB8fHwxNzYyNzI1NzU4fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/01/01/6970-197914397_medium.mp4, https://cdn.pixabay.com/video/2023/06/19/167882-837765426_medium.mp4, https://cdn.pixabay.com/video/2024/04/30/210072_medium.mp4"
web_monkeys,1,5,6,1,"@https://leesoojeong1124.github.io/web-ai/web_monkeys, @https://leesoojeong1124.github.io/web-ai/web_monkeys/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_monkeys/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_monkeys/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_monkeys/image/image.html","https://images.unsplash.com/photo-1510686483183-63a849d967f9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1531989417401-0f85f7e673f8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1493638184446-fca164ef1fb1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1430462773665-fd261133b47f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1574256707097-bbf7d49777f5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1513098872174-2af8a3c9238a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxtb25rZXlzfGVufDB8MHx8fDE3NjI3NDY0MTJ8MA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2022/08/10/127476-743515472_medium.mp4
web_mountains,0,1,4,1,@https://leesoojeong1124.github.io/web-ai/web_mountains,"https://images.unsplash.com/photo-1566679056462-2075774c8c07?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxtb3VudGFpbnN8ZW58MHwwfHx8MTc2MjcxMzcwOHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1483728642387-6c3bdd6c93e5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxtb3VudGFpbnN8ZW58MHwwfHx8MTc2MjcxMzcwOHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1454496522488-7a8e488e8606?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxtb3VudGFpbnN8ZW58MHwwfHx8MTc2MjcxMzcwOHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1494806812796-244fe51b774d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxtb3VudGFpbnN8ZW58MHwwfHx8MTc2MjcxMzcwOHww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2023/03/08/153821-806526710_medium.mp4
web_movies,0,1,6,2,@https://leesoojeong1124.github.io/web-ai/web_movies,"https://images.unsplash.com/photo-1542204165-65bf26472b9b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1595769816263-9b910be24d5f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1536440136628-849c177e76a1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1677344297888-81f04aa12a60?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1594909122845-11baa439b7bf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1517604931442-7e0c8ed2963c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxtb3ZpZXN8ZW58MHwwfHx8MTc2MjcyMjI3MXww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2016/04/13/2793-162802090_medium.mp4, https://cdn.pixabay.com/video/2023/11/21/190117-887464159_medium.mp4"
